Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
KC5,PM10,23/03/2016 11:30,,ug/m3,R
KC5,PM10,23/03/2016 11:45,,ug/m3,R
KC5,PM10,23/03/2016 12:00,,ug/m3,R
KC5,PM10,23/03/2016 12:15,,ug/m3,R
KC5,PM10,23/03/2016 12:30,,ug/m3,R
KC5,PM10,23/03/2016 12:45,,ug/m3,R
KC5,PM10,23/03/2016 13:00,,ug/m3,R
KC5,PM10,23/03/2016 13:15,,ug/m3,R
KC5,PM10,23/03/2016 13:30,,ug/m3,R
KC5,PM10,23/03/2016 13:45,,ug/m3,R
KC5,PM10,23/03/2016 14:00,,ug/m3,R
KC5,PM10,23/03/2016 14:15,,ug/m3,R
KC5,PM10,23/03/2016 14:30,,ug/m3,R
KC5,PM10,23/03/2016 14:45,,ug/m3,R
KC5,PM10,23/03/2016 15:00,,ug/m3,R
KC5,PM10,23/03/2016 15:15,,ug/m3,R
KC5,PM10,23/03/2016 15:30,,ug/m3,R
KC5,PM10,23/03/2016 15:45,,ug/m3,R
KC5,PM10,23/03/2016 16:00,,ug/m3,R
KC5,PM10,23/03/2016 16:15,,ug/m3,R
KC5,PM10,23/03/2016 16:30,,ug/m3,R
KC5,PM10,23/03/2016 16:45,,ug/m3,R
KC5,PM10,23/03/2016 17:00,,ug/m3,R
KC5,PM10,23/03/2016 17:15,,ug/m3,R
KC5,PM10,23/03/2016 17:30,,ug/m3,R
KC5,PM10,23/03/2016 17:45,,ug/m3,R
KC5,PM10,23/03/2016 18:00,,ug/m3,R
KC5,PM10,23/03/2016 18:15,,ug/m3,R
KC5,PM10,23/03/2016 18:30,,ug/m3,R
KC5,PM10,23/03/2016 18:45,,ug/m3,R
KC5,PM10,23/03/2016 19:00,,ug/m3,R
KC5,PM10,23/03/2016 19:15,,ug/m3,R
KC5,PM10,23/03/2016 19:30,,ug/m3,R
KC5,PM10,23/03/2016 19:45,,ug/m3,R
KC5,PM10,23/03/2016 20:00,,ug/m3,R
KC5,PM10,23/03/2016 20:15,,ug/m3,R
KC5,PM10,23/03/2016 20:30,,ug/m3,R
KC5,PM10,23/03/2016 20:45,,ug/m3,R
KC5,PM10,23/03/2016 21:00,,ug/m3,R
KC5,PM10,23/03/2016 21:15,,ug/m3,R
KC5,PM10,23/03/2016 21:30,,ug/m3,R
KC5,PM10,23/03/2016 21:45,,ug/m3,R
KC5,PM10,23/03/2016 22:00,,ug/m3,R
KC5,PM10,23/03/2016 22:15,,ug/m3,R
KC5,PM10,23/03/2016 22:30,,ug/m3,R
KC5,PM10,23/03/2016 22:45,,ug/m3,R
KC5,PM10,23/03/2016 23:00,,ug/m3,R
KC5,PM10,23/03/2016 23:15,,ug/m3,R
KC5,PM10,23/03/2016 23:30,,ug/m3,R
KC5,PM10,23/03/2016 23:45,,ug/m3,R
KC5,PM10,24/03/2016 00:00,,ug/m3,R
KC5,PM10,24/03/2016 00:15,,ug/m3,R
KC5,PM10,24/03/2016 00:30,,ug/m3,R
KC5,PM10,24/03/2016 00:45,,ug/m3,R
KC5,PM10,24/03/2016 01:00,,ug/m3,R
KC5,PM10,24/03/2016 01:15,,ug/m3,R
KC5,PM10,24/03/2016 01:30,,ug/m3,R
KC5,PM10,24/03/2016 01:45,,ug/m3,R
KC5,PM10,24/03/2016 02:00,,ug/m3,R
KC5,PM10,24/03/2016 02:15,,ug/m3,R
KC5,PM10,24/03/2016 02:30,,ug/m3,R
KC5,PM10,24/03/2016 02:45,,ug/m3,R
KC5,PM10,24/03/2016 03:00,,ug/m3,R
KC5,PM10,24/03/2016 03:15,,ug/m3,R
KC5,PM10,24/03/2016 03:30,,ug/m3,R
KC5,PM10,24/03/2016 03:45,,ug/m3,R
KC5,PM10,24/03/2016 04:00,,ug/m3,R
KC5,PM10,24/03/2016 04:15,,ug/m3,R
KC5,PM10,24/03/2016 04:30,,ug/m3,R
KC5,PM10,24/03/2016 04:45,,ug/m3,R
KC5,PM10,24/03/2016 05:00,,ug/m3,R
KC5,PM10,24/03/2016 05:15,,ug/m3,R
KC5,PM10,24/03/2016 05:30,,ug/m3,R
KC5,PM10,24/03/2016 05:45,,ug/m3,R
KC5,PM10,24/03/2016 06:00,,ug/m3,R
KC5,PM10,24/03/2016 06:15,,ug/m3,R
KC5,PM10,24/03/2016 06:30,,ug/m3,R
KC5,PM10,24/03/2016 06:45,,ug/m3,R
KC5,PM10,24/03/2016 07:00,,ug/m3,R
KC5,PM10,24/03/2016 07:15,,ug/m3,R
KC5,PM10,24/03/2016 07:30,,ug/m3,R
KC5,PM10,24/03/2016 07:45,,ug/m3,R
KC5,PM10,24/03/2016 08:00,,ug/m3,R
KC5,PM10,24/03/2016 08:15,,ug/m3,R
KC5,PM10,24/03/2016 08:30,,ug/m3,R
KC5,PM10,24/03/2016 08:45,,ug/m3,R
KC5,PM10,24/03/2016 09:00,,ug/m3,R
KC5,PM10,24/03/2016 09:15,,ug/m3,R
KC5,PM10,24/03/2016 09:30,,ug/m3,R
KC5,PM10,24/03/2016 09:45,,ug/m3,R
KC5,PM10,24/03/2016 10:00,,ug/m3,R
KC5,PM10,24/03/2016 10:15,,ug/m3,R
KC5,PM10,24/03/2016 10:30,,ug/m3,R
KC5,PM10,24/03/2016 10:45,,ug/m3,R
KC5,PM10,24/03/2016 11:00,,ug/m3,R
KC5,PM10,24/03/2016 11:15,,ug/m3,R
KC5,PM10,24/03/2016 11:30,,ug/m3,R
KC5,PM10,24/03/2016 11:45,,ug/m3,R
KC5,PM10,24/03/2016 12:00,,ug/m3,R
KC5,PM10,24/03/2016 12:15,,ug/m3,R
KC5,PM10,24/03/2016 12:30,,ug/m3,R
KC5,PM10,24/03/2016 12:45,,ug/m3,R
KC5,PM10,24/03/2016 13:00,,ug/m3,R
KC5,PM10,24/03/2016 13:15,,ug/m3,R
KC5,PM10,24/03/2016 13:30,,ug/m3,R
KC5,PM10,24/03/2016 13:45,,ug/m3,R
KC5,PM10,24/03/2016 14:00,,ug/m3,R
KC5,PM10,24/03/2016 14:15,,ug/m3,R
KC5,PM10,24/03/2016 14:30,,ug/m3,R
KC5,PM10,24/03/2016 14:45,,ug/m3,R
KC5,PM10,24/03/2016 15:00,,ug/m3,R
KC5,PM10,24/03/2016 15:15,,ug/m3,R
KC5,PM10,24/03/2016 15:30,,ug/m3,R
KC5,PM10,24/03/2016 15:45,,ug/m3,R
KC5,PM10,24/03/2016 16:00,,ug/m3,R
KC5,PM10,24/03/2016 16:15,,ug/m3,R
KC5,PM10,24/03/2016 16:30,,ug/m3,R
KC5,PM10,24/03/2016 16:45,,ug/m3,R
KC5,PM10,24/03/2016 17:00,,ug/m3,R
KC5,PM10,24/03/2016 17:15,,ug/m3,R
KC5,PM10,24/03/2016 17:30,,ug/m3,R
KC5,PM10,24/03/2016 17:45,,ug/m3,R
KC5,PM10,24/03/2016 18:00,,ug/m3,R
KC5,PM10,24/03/2016 18:15,,ug/m3,R
KC5,PM10,24/03/2016 18:30,,ug/m3,R
KC5,PM10,24/03/2016 18:45,,ug/m3,R
KC5,PM10,24/03/2016 19:00,,ug/m3,R
KC5,PM10,24/03/2016 19:15,,ug/m3,R
KC5,PM10,24/03/2016 19:30,,ug/m3,R
KC5,PM10,24/03/2016 19:45,,ug/m3,R
KC5,PM10,24/03/2016 20:00,,ug/m3,R
KC5,PM10,24/03/2016 20:15,,ug/m3,R
KC5,PM10,24/03/2016 20:30,,ug/m3,R
KC5,PM10,24/03/2016 20:45,,ug/m3,R
KC5,PM10,24/03/2016 21:00,,ug/m3,R
KC5,PM10,24/03/2016 21:15,,ug/m3,R
KC5,PM10,24/03/2016 21:30,,ug/m3,R
KC5,PM10,24/03/2016 21:45,,ug/m3,R
KC5,PM10,24/03/2016 22:00,,ug/m3,R
KC5,PM10,24/03/2016 22:15,,ug/m3,R
KC5,PM10,24/03/2016 22:30,,ug/m3,R
KC5,PM10,24/03/2016 22:45,,ug/m3,R
KC5,PM10,24/03/2016 23:00,,ug/m3,R
KC5,PM10,24/03/2016 23:15,,ug/m3,R
KC5,PM10,24/03/2016 23:30,,ug/m3,R
KC5,PM10,24/03/2016 23:45,,ug/m3,R
KC5,PM10,25/03/2016 00:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 00:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 00:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 00:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 01:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 01:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 01:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 01:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 02:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 02:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 02:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 02:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 03:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 03:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 03:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 03:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 04:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 04:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 04:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 04:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 05:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 05:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 05:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 05:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 06:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 06:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 06:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 06:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 07:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 07:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 07:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 07:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 08:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 08:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 08:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 08:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 09:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 09:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 09:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 09:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 10:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 10:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 10:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 10:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 11:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 11:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 11:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 11:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 12:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 12:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 12:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 12:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 13:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 13:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 13:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 13:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 14:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 14:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 14:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 14:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 15:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 15:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 15:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 15:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 16:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 16:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 16:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 16:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 17:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 17:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 17:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 17:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 18:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 18:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 18:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 18:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 19:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 19:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 19:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 19:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 20:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 20:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 20:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 20:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 21:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 21:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 21:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 21:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 22:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 22:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 22:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 22:45,22.90000,ug/m3,R
KC5,PM10,25/03/2016 23:00,22.90000,ug/m3,R
KC5,PM10,25/03/2016 23:15,22.90000,ug/m3,R
KC5,PM10,25/03/2016 23:30,22.90000,ug/m3,R
KC5,PM10,25/03/2016 23:45,22.90000,ug/m3,R
KC5,PM10,26/03/2016 00:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 00:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 00:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 00:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 01:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 01:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 01:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 01:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 02:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 02:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 02:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 02:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 03:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 03:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 03:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 03:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 04:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 04:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 04:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 04:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 05:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 05:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 05:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 05:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 06:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 06:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 06:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 06:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 07:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 07:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 07:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 07:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 08:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 08:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 08:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 08:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 09:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 09:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 09:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 09:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 10:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 10:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 10:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 10:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 11:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 11:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 11:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 11:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 12:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 12:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 12:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 12:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 13:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 13:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 13:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 13:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 14:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 14:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 14:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 14:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 15:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 15:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 15:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 15:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 16:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 16:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 16:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 16:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 17:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 17:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 17:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 17:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 18:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 18:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 18:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 18:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 19:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 19:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 19:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 19:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 20:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 20:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 20:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 20:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 21:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 21:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 21:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 21:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 22:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 22:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 22:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 22:45,17.90000,ug/m3,R
KC5,PM10,26/03/2016 23:00,17.90000,ug/m3,R
KC5,PM10,26/03/2016 23:15,17.90000,ug/m3,R
KC5,PM10,26/03/2016 23:30,17.90000,ug/m3,R
KC5,PM10,26/03/2016 23:45,17.90000,ug/m3,R
KC5,PM10,27/03/2016 00:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 00:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 00:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 00:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 01:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 01:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 01:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 01:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 02:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 02:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 02:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 02:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 03:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 03:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 03:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 03:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 04:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 04:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 04:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 04:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 05:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 05:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 05:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 05:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 06:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 06:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 06:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 06:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 07:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 07:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 07:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 07:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 08:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 08:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 08:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 08:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 09:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 09:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 09:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 09:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 10:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 10:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 10:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 10:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 11:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 11:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 11:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 11:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 12:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 12:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 12:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 12:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 13:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 13:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 13:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 13:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 14:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 14:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 14:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 14:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 15:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 15:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 15:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 15:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 16:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 16:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 16:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 16:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 17:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 17:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 17:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 17:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 18:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 18:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 18:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 18:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 19:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 19:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 19:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 19:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 20:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 20:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 20:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 20:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 21:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 21:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 21:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 21:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 22:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 22:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 22:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 22:45,13.00000,ug/m3,R
KC5,PM10,27/03/2016 23:00,13.00000,ug/m3,R
KC5,PM10,27/03/2016 23:15,13.00000,ug/m3,R
KC5,PM10,27/03/2016 23:30,13.00000,ug/m3,R
KC5,PM10,27/03/2016 23:45,13.00000,ug/m3,R
KC5,PM10,28/03/2016 00:00,8.90000,ug/m3,R
KC5,PM10,28/03/2016 00:15,8.90000,ug/m3,R
KC5,PM10,28/03/2016 00:30,8.90000,ug/m3,R
KC5,PM10,28/03/2016 00:45,8.90000,ug/m3,R
KC5,PM10,28/03/2016 01:00,8.90000,ug/m3,R
KC5,PM10,28/03/2016 01:15,8.90000,ug/m3,R
KC5,PM10,28/03/2016 01:30,8.90000,ug/m3,R
KC5,PM10,28/03/2016 01:45,8.90000,ug/m3,R
KC5,PM10,28/03/2016 02:00,8.90000,ug/m3,R
KC5,PM10,28/03/2016 02:15,8.90000,ug/m3,R
KC5,PM10,28/03/2016 02:30,8.90000,ug/m3,R
KC5,PM10,28/03/2016 02:45,8.90000,ug/m3,R
KC5,PM10,28/03/2016 03:00,8.90000,ug/m3,R
KC5,PM10,28/03/2016 03:15,8.90000,ug/m3,R
KC5,PM10,28/03/2016 03:30,8.90000,ug/m3,R
KC5,PM10,28/03/2016 03:45,8.90000,ug/m3,R
KC5,PM10,28/03/2016 04:00,8.90000,ug/m3,R
KC5,PM10,28/03/2016 04:15,8.90000,ug/m3,R
KC5,PM10,28/03/2016 04:30,8.90000,ug/m3,R
KC5,PM10,28/03/2016 04:45,8.90000,ug/m3,R
